catcherid,balls,strikes,is_lhb,is_lhp,is_strike,is_swing,is_miss,is_ballinplay,px,pz,SpinRate,InducedVerticalBreak,HorizontalBreak,Pitch_Type
3,1,2,0,0,0,0,0,0,-1.262,1.696,2247.787825,17.78542568,6.257001966,FourSeam Fastball
3,2,2,0,0,0,1,0,1,0.552,2.899,1682.087263,12.20577385,10.67501697,Changeup
3,0,0,0,0,0,0,0,0,-0.452,1.519,2295.940168,0.130323514,-0.882840306,Curveball
3,1,0,0,0,1,1,0,0,0.3,1.786,2341.125227,16.44694377,10.26303253,FourSeam Fastball
3,1,1,0,0,0,0,0,0,-1.527,1.942,2105.363752,-1.191691145,-2.793674141,Curveball
3,2,1,0,0,1,1,1,0,0.721,2.056,1661.74803,13.53965713,10.77081355,Changeup
3,2,2,0,0,0,1,0,1,-0.918,3.085,2209.411604,17.16328289,5.101780504,FourSeam Fastball
3,0,0,1,1,1,1,0,0,0.522,2.186,2376.621321,0.174686208,1.6991795,Slider
3,0,1,1,1,0,0,0,0,-1.298,3.269,2153.896467,10.13012268,-13.29271355,FourSeam Fastball
3,1,1,1,1,0,1,0,1,0.657,1.868,2316.721174,-0.452552304,0.806586176,Slider
3,0,0,1,1,1,0,0,0,0.846,1.47,2356.516584,-0.884193227,1.682646006,Slider
3,0,1,1,1,0,0,0,0,1.174,1.125,2385.612288,-1.067788526,1.950732321,Slider
3,1,1,1,1,1,0,0,0,0.253,1.558,2229.211897,0.622355178,1.292998284,Slider
3,1,2,1,1,0,1,0,1,0.224,1.984,2163.355207,10.62642814,-11.32356873,FourSeam Fastball
3,0,0,1,1,0,0,0,0,0.708,3.667,2157.088606,12.39030792,-13.42397156,FourSeam Fastball
3,1,0,1,1,1,1,1,0,0.524,1.323,2320.312483,1.876511827,1.106397182,Slider
3,1,1,1,1,1,1,1,0,0.54,1.795,2279.618635,1.016221896,0.495760173,Slider
3,1,2,1,1,1,1,1,0,0.493,0.815,2249.146955,2.255956665,1.056258649,Slider
2,0,0,0,1,1,1,0,0,0.101,2.855,2108.556027,12.55206554,-13.70438534,TwoSeam Fastball
1,0,0,1,0,0,0,0,0,-0.444,1.207,2120.653608,17.38566572,15.41926096,TwoSeam Fastball
1,1,0,1,0,1,0,0,0,-0.587,1.624,2074.443403,15.83220369,16.08916853,TwoSeam Fastball
2,0,1,0,1,0,0,0,0,-0.417,3.657,1993.000241,10.86471241,-14.01316887,TwoSeam Fastball
2,1,1,0,1,0,0,0,0,0.483,3.782,2132.507932,9.76322048,-12.57860333,TwoSeam Fastball
1,1,1,1,0,0,1,0,1,-0.053,2.266,1731.300825,15.78988344,12.00351714,Changeup
2,2,1,0,1,1,1,0,0,-0.159,3.2,2195.106809,8.830218961,-13.96522003,TwoSeam Fastball
1,0,0,0,0,1,0,0,0,0.193,2.965,1935.697798,18.49987967,14.36705111,TwoSeam Fastball
2,2,2,0,1,1,1,0,0,0.253,2.586,2291.135129,6.985481909,-13.79431397,Changeup
1,0,1,0,0,1,1,1,0,1.412,1.669,1957.297651,13.256584,21.43453978,TwoSeam Fastball
2,2,2,0,1,1,0,0,0,0.741,2.703,2079.288449,12.28783005,-11.85639054,TwoSeam Fastball
1,0,2,0,0,1,1,0,0,0.85,1.562,2001.590254,13.16531164,20.01092528,TwoSeam Fastball
2,0,0,0,1,0,0,0,0,1.277,2.384,2156.606565,7.698436907,-12.597817,TwoSeam Fastball
1,0,2,0,0,1,1,0,0,0.858,1.554,1932.522017,12.94798166,16.30063246,TwoSeam Fastball
1,0,2,0,0,0,0,0,0,-0.207,0.886,2640.97978,-2.400631599,-1.792735472,Slider
2,1,0,0,1,1,0,0,0,-0.639,2.006,2153.989377,15.74066704,-11.56785828,TwoSeam Fastball
1,1,2,0,0,1,1,0,0,0.724,2.062,2004.481245,11.76162416,16.98742102,TwoSeam Fastball
2,1,1,0,1,1,0,0,0,0.06,2.33,2296.173459,2.923773935,-15.2565828,Changeup
1,1,2,0,0,0,1,0,1,0.296,2.62,2161.845259,13.96349699,15.08015727,TwoSeam Fastball
2,1,2,0,1,0,0,0,0,-0.291,4.368,2098.068479,11.92420929,-15.44952923,TwoSeam Fastball
1,0,0,1,0,0,0,0,0,1.083,1.719,2074.518599,11.09672911,17.83696936,TwoSeam Fastball
2,2,2,0,1,0,0,0,0,1.08,2.567,2365.351926,-5.008328745,12.73515171,Curveball
2,3,2,0,1,0,0,0,0,-0.003,3.473,2119.843381,14.36931293,-13.70978218,TwoSeam Fastball
1,1,0,1,0,0,0,0,0,0.279,0.866,1813.939741,10.9676903,13.00932883,Changeup
1,2,0,1,0,0,0,0,0,0.918,1.379,2065.990522,14.10447676,16.4769554,TwoSeam Fastball
2,0,0,1,1,0,0,0,0,0.841,3.221,2110.026975,11.28779762,-13.88554722,TwoSeam Fastball
2,1,0,1,1,1,0,0,0,0.811,3.008,2120.076291,6.490241697,-11.93954998,TwoSeam Fastball
1,3,0,1,0,1,0,0,0,0.364,3.022,2040.42375,14.45542414,15.87873457,TwoSeam Fastball
2,1,1,1,1,0,0,0,0,0.817,4.374,2058.383908,8.36958473,-11.53577858,TwoSeam Fastball
1,3,1,1,0,0,1,0,1,0.182,1.49,1956.592207,13.52694399,14.71095274,TwoSeam Fastball
1,0,0,0,0,1,0,0,0,-0.136,2.05,2028.155073,11.77790148,17.70766638,TwoSeam Fastball
2,2,1,1,1,0,0,0,0,0.159,3.789,2097.845822,7.163435629,-11.97043186,Changeup
1,0,1,0,0,0,0,0,0,1.298,3.047,2084.883833,13.82473928,15.51813887,TwoSeam Fastball
2,3,1,1,1,0,0,0,0,0.763,2.406,2056.608396,13.09028499,-11.09326702,TwoSeam Fastball
1,1,1,0,0,0,0,0,0,-0.748,0.634,2009.811079,14.41985304,17.23514555,TwoSeam Fastball
2,0,0,0,1,1,1,1,0,0.1,2.853,2136.956662,13.91368549,-16.69297558,TwoSeam Fastball
2,0,1,0,1,1,1,0,0,-0.407,3.235,2191.647336,15.03903549,-11.85940033,TwoSeam Fastball
1,2,1,0,0,1,0,0,0,-0.637,2.26,2057.984053,11.33528025,17.11764143,TwoSeam Fastball
2,0,2,0,1,1,1,1,0,1.713,2.346,2460.749387,-8.62995846,11.16258281,Curveball
1,2,2,0,0,1,1,0,0,0.033,1.547,2382.519331,-4.533602886,2.07792829,Slider
2,0,0,0,1,0,0,0,0,1.288,3.829,2096.539914,11.87816112,-14.08952099,TwoSeam Fastball
1,2,2,0,0,0,0,0,0,0.908,3.718,2089.478071,12.53056795,14.51365755,TwoSeam Fastball
2,1,0,0,1,1,0,0,0,-0.184,2.962,1986.895139,6.783176115,-12.93839031,TwoSeam Fastball
1,3,2,0,0,0,1,0,1,-0.663,2.401,2080.61772,14.54129202,13.82930468,TwoSeam Fastball
1,0,0,0,0,1,0,0,0,0.532,2.163,2252.463911,2.269384928,-0.999740258,Slider
2,1,1,0,1,0,0,0,0,-1.169,3.31,2139.189328,5.469308546,-14.36452347,Changeup
1,0,1,0,0,1,1,1,0,0.949,1.155,2025.177412,10.00634462,19.36701392,TwoSeam Fastball
2,2,1,0,1,1,1,0,0,0.236,3.514,2120.219846,11.57954853,-13.27214295,Changeup
2,2,2,0,1,1,1,0,0,0.376,3.144,2271.4259,-6.965918371,8.171813428,Curveball
1,0,2,0,0,0,0,0,0,-0.612,1.484,2260.647017,-0.319443576,-0.69144614,Slider
2,2,2,0,1,0,1,0,1,-0.072,3.018,2091.658566,14.20955723,-11.2643314,TwoSeam Fastball
1,1,2,0,0,0,0,0,0,-0.591,1.123,2299.908003,1.220703669,-1.920941487,Slider
1,2,2,0,0,0,0,0,0,-1.334,1.706,1998.99394,8.487016506,20.06689642,TwoSeam Fastball
1,3,2,0,0,1,1,0,0,0.423,1.969,2017.688154,11.50201685,14.57187556,TwoSeam Fastball
1,3,2,0,0,0,0,0,0,-0.151,3.301,1990.967573,10.47111876,13.4230852,TwoSeam Fastball
1,0,0,0,0,0,0,0,0,-1.054,2.427,1983.505049,10.01853735,18.25244521,TwoSeam Fastball
1,1,0,0,0,1,0,0,0,-0.608,2.226,2050.262007,10.3130768,16.96595763,TwoSeam Fastball
1,1,1,0,0,1,1,0,0,0.054,2.417,2321.817671,0.579956777,-1.86393334,Slider
1,1,2,0,0,0,0,0,0,0.86,1.404,2453.105513,0.919468589,-0.111150473,Slider
1,2,2,0,0,1,0,0,0,-0.597,3.184,1937.949995,13.5311001,16.45318983,TwoSeam Fastball
1,0,0,1,0,0,0,0,0,0.137,-1.289,1762.244062,20.12118513,8.951498017,Changeup
1,1,0,1,0,0,1,0,1,0.204,1.2,1941.701826,14.96710569,16.79796408,TwoSeam Fastball
1,0,0,0,0,1,0,0,0,0.269,2.861,2019.381025,11.59359819,18.75177191,TwoSeam Fastball
1,0,1,0,0,0,0,0,0,-1.514,-1.627,2401.512495,7.737708397,-11.00560857,Slider
1,1,1,0,0,1,1,0,0,0.388,2.314,1803.666426,9.305084057,17.26227187,TwoSeam Fastball
2,0,0,0,1,1,1,1,0,-0.632,3.652,2053.777585,15.06531399,-15.62648922,TwoSeam Fastball
2,0,1,0,1,0,0,0,0,-0.889,3.4,2129.356076,19.05985039,-15.67504841,TwoSeam Fastball
1,1,2,0,0,1,1,1,0,-0.797,0.379,2352.538862,0.801368661,-0.186128935,Slider
1,0,0,1,0,1,0,0,0,0.154,1.779,2156.46562,13.17336638,13.87736987,TwoSeam Fastball
2,1,1,0,1,1,0,0,0,-0.754,2.413,2353.462277,4.845429113,-15.97654492,Changeup
1,0,1,1,0,0,0,0,0,-0.673,1.025,2460.076704,-0.019232504,-4.148083225,Slider
2,1,2,0,1,1,1,0,0,0.56,2.963,2120.072385,14.94686668,-14.11287934,TwoSeam Fastball
1,1,1,1,0,0,0,0,0,0.956,0.472,1777.787642,10.50106794,13.57573222,Changeup
2,1,2,0,1,0,0,0,0,-0.238,3.957,2168.972775,13.20622509,-14.373797,TwoSeam Fastball
2,2,2,0,1,0,0,0,0,0.809,0.753,2180.84924,9.748959234,-16.61711079,TwoSeam Fastball
1,2,1,1,0,0,1,0,1,0.472,3.078,2094.822798,12.80842764,15.62869166,TwoSeam Fastball
2,3,2,0,1,0,1,0,1,0.418,2.925,2206.759152,16.26541107,-13.64430386,TwoSeam Fastball
2,0,0,0,1,1,0,0,0,-0.771,2.382,2323.327756,8.803406408,-20.86660725,Changeup
2,0,1,0,1,0,0,0,0,-0.605,4.755,2164.786496,14.4969384,-16.2930904,TwoSeam Fastball
2,1,1,0,1,0,0,0,0,0.002,3.472,2240.274533,13.6371867,-18.72270924,TwoSeam Fastball
2,2,1,0,1,1,1,0,0,-0.409,2.718,2365.363889,7.639206102,-19.72850186,Changeup
2,2,2,0,1,0,0,0,0,0.91,2.464,2190.776242,14.6798455,-16.34735066,TwoSeam Fastball
2,3,2,0,1,1,1,0,0,-1.173,3.065,2109.317014,14.01753967,-19.34210163,TwoSeam Fastball
2,3,2,0,1,0,1,0,1,0.032,2.945,2229.45007,16.43029945,-16.33204418,TwoSeam Fastball
2,0,0,0,1,0,0,0,0,-0.433,3.54,2089.30383,14.42460125,-14.60601097,TwoSeam Fastball
2,1,0,0,1,1,0,0,0,-0.926,3.07,2217.334348,15.85557621,-17.40079266,TwoSeam Fastball
2,1,1,0,1,0,0,0,0,1.849,1.269,2461.187131,-15.19221909,12.69623417,Curveball
2,2,1,0,1,0,1,0,1,0.196,3.305,2078.182492,12.50329941,-14.99934632,TwoSeam Fastball
2,0,0,0,1,0,0,0,0,-1.372,3.113,2043.234982,15.41298645,-16.74617726,TwoSeam Fastball
2,1,0,0,1,1,1,1,0,-0.488,2.862,2103.901242,15.82655399,-15.55058056,TwoSeam Fastball
2,1,1,0,1,1,0,0,0,0.188,2.201,2058.801999,13.35024898,-14.42266899,TwoSeam Fastball
2,1,2,0,1,0,0,0,0,-1.593,4.263,2127.803586,13.39944999,-18.55702168,TwoSeam Fastball
2,2,2,0,1,1,1,0,0,-0.472,2.586,2092.235227,14.38102119,-18.91623455,TwoSeam Fastball
2,2,2,0,1,1,1,0,0,0.189,2.46,2150.266477,17.31457489,-14.60578209,TwoSeam Fastball
2,2,2,0,1,1,1,1,0,0.136,2.201,2287.830686,4.919860056,-20.43230778,Changeup
1,0,0,1,0,1,0,0,0,0.549,2.459,2169.385298,10.87054331,18.49183463,TwoSeam Fastball
1,0,1,1,0,0,0,0,0,0.029,3.385,2083.230513,10.52849466,19.31520842,TwoSeam Fastball
1,1,1,1,0,0,1,0,1,0.401,2.181,2091.450239,11.4203356,16.51332282,TwoSeam Fastball
1,0,0,0,0,1,0,0,0,-0.635,2.07,2128.374311,10.58916361,18.38820456,TwoSeam Fastball
1,0,1,0,0,0,0,0,0,-1.151,-0.481,1886.228193,12.99150927,12.9412403,Changeup
1,1,1,0,0,0,1,0,1,0.736,1.713,2417.384565,-0.37803518,-2.633428589,Slider
1,0,0,1,0,1,1,1,0,0.754,2.656,2118.601851,14.1928013,13.97543333,TwoSeam Fastball
1,0,1,1,0,0,0,0,0,-0.644,4.247,2208.923384,11.76971609,3.269110903,TwoSeam Fastball
1,1,1,1,0,0,1,0,1,0.605,2.367,1931.369429,11.53962309,13.35760878,TwoSeam Fastball
2,0,0,0,1,1,1,0,0,0.764,2.148,2201.078244,-4.914105723,11.93115944,Curveball
2,0,1,0,1,0,0,0,0,0.234,3.908,2194.247434,12.47063129,-14.28173405,TwoSeam Fastball
2,1,1,0,1,0,0,0,0,-1.562,3.903,2249.776486,6.529414823,-14.74963242,Changeup
2,2,1,0,1,1,1,0,0,-0.402,3.1,2297.015988,7.754689386,-16.21272808,Changeup
2,2,2,0,1,1,1,1,0,0.685,2.671,2342.020139,-9.010398218,8.447253644,Curveball
2,0,0,0,1,0,0,0,0,-0.064,3.834,2201.354611,13.4501149,-13.64370495,TwoSeam Fastball
2,1,0,0,1,1,1,1,0,-0.347,3.395,2132.619992,16.66406601,-16.18736988,TwoSeam Fastball
2,1,1,0,1,0,0,0,0,-0.46,3.923,2137.476438,17.60733955,-18.022533,TwoSeam Fastball
1,0,0,0,0,1,0,0,0,0.965,2.201,2080.846968,9.872222729,15.29301737,TwoSeam Fastball
2,2,1,0,1,0,0,0,0,1.915,2.475,2334.588742,-8.885120699,11.27898449,Curveball
1,0,1,0,0,0,0,0,0,-1.162,-1.143,2463.997114,4.981103249,-7.327702537,Slider
2,3,1,0,1,1,1,0,0,-1.08,3.173,2140.356565,15.09617012,-16.33849674,TwoSeam Fastball
1,1,1,0,0,1,1,0,0,0.021,1.13,2365.61064,-0.158438906,-3.416536584,Slider
2,3,2,0,1,0,1,0,1,-0.945,2.602,2046.260251,12.09688823,-15.8861776,TwoSeam Fastball
1,1,2,0,0,0,0,0,0,-1.023,-1.131,2403.376997,4.818255253,-3.714881197,Slider
2,0,0,1,1,0,0,0,0,-0.951,3.91,1958.967771,11.01018303,-12.15451103,TwoSeam Fastball
2,1,0,1,1,1,0,0,0,0.421,2.424,2349.038449,-11.75863583,6.865250528,Curveball
1,2,2,0,0,1,1,0,0,0.693,3.083,2020.490644,9.984705754,14.91007803,TwoSeam Fastball
2,1,1,1,1,0,0,0,0,-0.323,3.446,2086.855344,13.94590538,-12.9869228,TwoSeam Fastball
1,2,2,0,0,0,0,0,0,-0.145,1.058,2036.746138,10.76474459,16.9723091,TwoSeam Fastball
2,2,1,1,1,1,1,1,0,0.074,2.837,2380.506955,-6.739997694,8.42480129,Curveball
1,3,2,0,0,0,0,0,0,0.697,3.53,2065.346968,8.580258198,18.29071234,TwoSeam Fastball
1,0,0,0,0,0,1,0,1,-0.034,2.086,1999.611006,10.73855764,17.67352103,TwoSeam Fastball
2,2,2,1,1,0,1,0,1,0.066,2.808,2088.484494,14.91730755,-14.72163063,TwoSeam Fastball
2,0,0,0,1,1,1,1,0,-0.847,3.359,2078.190061,16.22261017,-15.87079102,TwoSeam Fastball
1,0,0,0,0,1,1,0,0,-0.069,2.162,1844.515181,10.07388956,18.05553435,TwoSeam Fastball
2,0,1,0,1,1,1,0,0,-0.625,3.508,2118.051389,13.33338516,-16.74918133,TwoSeam Fastball
1,0,1,0,0,0,1,0,1,0.57,1.687,1996.705,12.2822283,14.29389285,TwoSeam Fastball
2,0,2,0,1,0,1,0,1,0.751,2.169,2496.248899,-14.80639679,14.89917511,Curveball
2,0,0,0,1,1,1,0,0,0.443,3.323,2120.910764,10.16989105,-16.83753544,TwoSeam Fastball
2,0,1,0,1,1,0,0,0,-0.439,1.855,2263.431272,4.001341512,-19.78811222,Changeup
2,0,2,0,1,0,1,0,1,0.682,3.329,2203.930051,9.375369718,-18.48374134,TwoSeam Fastball
1,0,0,0,0,1,1,0,0,0.608,2.6,2032.458784,10.12170965,15.48672102,TwoSeam Fastball
1,0,1,0,0,0,1,0,1,0.581,1.426,1969.337202,10.3576153,15.0391693,TwoSeam Fastball
1,0,0,1,0,0,0,0,0,2.13,1.718,1801.347944,7.753833599,19.3228855,TwoSeam Fastball
1,1,0,1,0,0,1,0,1,0.316,2.582,1881.072187,8.751664944,15.59111594,TwoSeam Fastball
1,0,0,1,0,1,0,0,0,-0.334,2.495,1935.257124,9.510338612,15.81304167,TwoSeam Fastball
1,0,1,1,0,0,1,0,1,-0.234,1.134,2347.627485,-3.117654018,-2.56993176,Slider
1,0,0,0,0,1,0,0,0,-0.31,2.526,1896.574995,12.7014435,13.61619662,TwoSeam Fastball
1,0,1,0,0,0,0,0,0,-1.253,0.034,2300.541304,-1.668711357,-1.029908612,Slider
1,1,1,0,0,1,0,0,0,-0.708,2.762,2025.737104,11.35521395,15.89429282,TwoSeam Fastball
1,1,2,0,0,0,0,0,0,-0.556,1.084,2417.572309,0.172633655,-1.743769422,Slider
2,0,0,0,1,1,0,0,0,-0.792,3.163,2040.629148,13.25478714,-16.62138325,TwoSeam Fastball
1,2,2,0,0,0,1,0,1,-0.983,2.377,2006.028608,8.865188427,16.20978354,TwoSeam Fastball
2,0,1,0,1,1,0,0,0,-0.524,2.84,2319.641477,-8.603666613,7.928942144,Curveball
2,0,2,0,1,0,0,0,0,-0.912,4.134,2114.241574,14.58521335,-17.04520184,TwoSeam Fastball
2,1,2,0,1,0,1,0,1,0.557,2.239,2029.019284,12.00479095,-15.90299851,TwoSeam Fastball
2,0,0,0,1,0,0,0,0,-1.422,4.014,2395.249631,-15.51735623,7.166011751,Curveball
2,1,0,0,1,0,0,0,0,-0.278,3.885,2064.516477,11.30793159,-14.25689942,TwoSeam Fastball
2,2,0,0,1,0,0,0,0,-0.274,3.801,2089.654416,13.09889763,-17.04409176,TwoSeam Fastball
2,3,0,0,1,0,0,0,0,-1.151,3.534,2095.787961,14.65313595,-16.85386235,TwoSeam Fastball
2,0,0,0,1,1,0,0,0,-0.837,2.876,2233.032346,3.974537304,-18.87644345,Changeup
2,0,1,0,1,0,0,0,0,0.029,3.707,2061.764524,10.55622738,-17.12818295,TwoSeam Fastball
2,1,1,0,1,1,1,0,0,-0.957,3.559,2072.938107,14.42252319,-14.89670712,TwoSeam Fastball
2,1,2,0,1,0,1,0,1,-0.032,3.365,2137.651486,12.58105438,-14.37899548,TwoSeam Fastball
2,0,0,0,1,1,1,0,0,0.265,3.611,2133.792111,12.19829052,-15.17580277,TwoSeam Fastball
2,0,1,0,1,0,0,0,0,-1.68,3.849,2037.926145,12.23094623,-17.3435989,TwoSeam Fastball
2,1,1,0,1,1,1,0,0,-0.864,3.234,2087.021848,16.16961067,-15.2725454,TwoSeam Fastball
1,0,0,1,0,0,0,0,0,0.325,0.06,1653.66313,10.03263266,12.77920054,Changeup
2,1,2,0,1,0,1,0,1,-0.373,2.647,2311.901731,-13.86586315,11.83443302,Curveball
1,1,0,1,0,1,1,0,0,1.369,2.552,1954.289961,10.95130426,17.26141547,TwoSeam Fastball
1,1,1,1,0,0,0,0,0,-0.177,3.933,2009.420332,12.83234484,7.17846106,TwoSeam Fastball
1,2,1,1,0,0,0,0,0,1.133,1.469,1937.869917,10.26556475,16.90791701,TwoSeam Fastball
1,3,1,1,0,0,1,0,1,0.005,2.186,1857.203291,10.96667177,14.32980822,TwoSeam Fastball
1,0,0,0,0,0,0,0,0,0.432,3.278,2382.510054,0.705928095,-4.286387935,Slider
1,1,0,0,0,1,0,0,0,-0.208,3.205,1883.808027,10.39755041,15.27415179,TwoSeam Fastball
1,1,1,0,0,0,0,0,0,1.279,2.424,1864.416182,8.680634327,15.57926367,TwoSeam Fastball
1,2,1,0,0,0,1,0,1,-0.372,2.46,1824.665937,9.903514691,16.5144596,TwoSeam Fastball
1,0,0,0,0,0,0,0,0,-0.361,1.226,2372.075239,-2.021768741,-1.999079362,Slider
1,1,0,0,0,0,0,0,0,-0.682,1.363,1942.303022,8.738337345,19.97521971,TwoSeam Fastball
1,2,0,0,0,0,0,0,0,-0.944,1.632,1955.233198,15.05981047,14.78637026,TwoSeam Fastball
1,3,0,0,0,1,0,0,0,-0.834,2.332,2089.434858,13.43160135,15.05774687,TwoSeam Fastball
1,3,1,0,0,0,1,0,1,-0.103,1.837,1966.487471,9.306267567,12.76212023,TwoSeam Fastball
1,0,0,0,0,0,0,0,0,-1.209,1.658,1917.504072,12.35936815,13.05029391,TwoSeam Fastball
1,1,0,0,0,0,0,0,0,-0.291,0.295,2393.661421,1.632145949,-8.160069481,Slider
1,2,0,0,0,0,0,0,0,-1.412,2.485,1882.605879,11.49306471,12.4414892,TwoSeam Fastball
1,3,0,0,0,0,0,0,0,-1.108,2.193,1805.708418,14.23311884,11.80732439,TwoSeam Fastball
1,0,0,1,0,0,0,0,0,0.819,0.54,2340.743696,1.82150466,-2.685293689,Slider
1,1,0,1,0,0,0,0,0,1.146,3.191,2001.245161,11.45743448,15.52712344,TwoSeam Fastball
1,2,0,1,0,0,1,0,1,0.915,2.248,1892.015425,12.39944822,15.95867346,TwoSeam Fastball
2,0,0,1,0,1,1,1,0,-0.64,2.919,2240.887082,16.46674698,12.36117214,FourSeam Fastball
2,0,1,1,0,0,0,0,0,0.26,1.007,2282.085813,14.73341911,12.99144119,FourSeam Fastball
2,1,1,1,0,0,1,0,1,-0.238,1.814,2245.109006,0.98691844,-10.18078095,Slider
2,0,0,0,0,1,0,0,0,-0.097,2.829,NULL,5.981770685,-9.11404568,Slider
2,0,1,0,0,1,1,0,0,-0.302,2.494,2313.963498,14.82073276,12.44251484,FourSeam Fastball
2,0,2,0,0,0,0,0,0,-0.786,1.414,2364.231809,-0.301881025,-11.29749161,Slider
2,1,2,0,0,1,1,0,0,1.157,2.855,2306.706418,15.60033577,14.02402252,FourSeam Fastball
2,1,2,0,0,0,0,0,0,-0.83,1.986,2364.292844,0.77164053,-9.454964221,Slider
2,2,2,0,0,0,0,0,0,-0.608,1.623,2397.279904,-0.323584268,-8.379443705,Slider
2,3,2,0,0,1,1,0,0,0.017,2.419,2397.996213,17.03253525,14.41883224,FourSeam Fastball
2,3,2,0,0,0,1,0,1,0.239,2.724,2327.083127,15.69339435,14.09504169,FourSeam Fastball
2,0,0,1,0,1,0,0,0,-0.011,1.682,2293.682004,16.59189194,11.73459572,FourSeam Fastball
2,0,1,1,0,0,0,0,0,0.91,3.607,2299.343869,15.74169891,15.29253048,FourSeam Fastball
2,1,1,1,0,0,0,0,0,1.806,2.589,1832.800412,5.808671644,16.71889538,Changeup
2,2,1,1,0,0,0,0,0,-0.359,3.822,2331.367307,14.88065212,12.84182876,FourSeam Fastball
2,3,1,1,0,0,0,0,0,1.981,2.723,2238.942014,13.06404655,14.59534782,FourSeam Fastball
2,0,0,0,0,0,0,0,0,-1.006,1.992,2301.080686,5.825591257,-6.678816855,Slider
2,1,0,0,0,1,1,0,0,0.329,1.915,2272.872434,-1.353710959,-8.269109309,Slider
2,1,1,0,0,1,0,0,0,-0.558,2.518,2450.62927,14.74393909,14.743442,FourSeam Fastball
1,0,0,0,0,1,1,0,0,-0.883,2.637,2010.901167,22.61983473,9.468013749,FourSeam Fastball
2,1,2,0,0,0,0,0,0,-0.607,1.279,2391.611691,-2.269286225,-5.605440199,Slider
1,0,1,0,0,0,0,0,0,-1.713,1.61,2353.688032,0.889314003,-7.915581241,Curveball
1,1,1,0,0,1,0,0,0,-0.615,1.432,2070.561811,19.16224844,5.840383038,FourSeam Fastball
2,2,2,0,0,1,1,0,0,0.421,1.617,2309.243772,-2.260941813,-7.963004649,Slider
2,2,2,0,0,0,1,0,1,-0.373,1.123,2271.123899,-4.153418371,-7.585227072,Slider
1,1,2,0,0,1,1,1,0,-1.527,1.02,2332.46562,6.568937607,-4.635833755,Slider
2,0,0,0,0,1,0,0,0,0.553,2.526,2322.029904,16.27427643,14.13616985,FourSeam Fastball
1,0,0,1,0,1,0,0,0,0.616,1.907,2319.918013,-3.395400219,-3.344398275,Curveball
2,0,1,0,0,1,1,0,0,-0.215,2.879,2438.865109,18.37468307,15.20272201,FourSeam Fastball
1,0,1,1,0,0,1,0,1,-1.162,2.253,2053.839766,19.87669737,5.001283631,FourSeam Fastball
1,0,0,1,0,1,0,0,0,0.778,2.634,2338.612837,-5.197712116,-4.947286621,Curveball
2,0,2,0,0,0,0,0,0,1.781,4.378,2430.716184,19.22840469,17.38484806,FourSeam Fastball
1,0,1,1,0,0,0,0,0,0.58,3.354,2034.644453,18.83026678,16.02443121,TwoSeam Fastball
2,0,0,0,0,0,0,0,0,-1.117,0.706,2382.810178,2.734818151,-4.203065932,Slider
1,1,1,1,0,0,0,0,0,0.834,3.457,2420.725386,-0.170925595,-5.513919368,Curveball
2,1,0,0,0,1,1,0,0,0.427,2.863,2408.42468,17.56838386,16.63295978,FourSeam Fastball
1,2,1,1,0,0,1,0,1,0.158,1.453,2355.780317,-3.38363307,-4.978400722,Curveball
2,1,1,0,0,1,1,0,0,-0.509,1.286,2279.520627,2.268943479,-5.713323653,Slider
1,0,0,0,0,0,0,0,0,-0.413,0.675,2095.233442,19.6502207,5.550274357,FourSeam Fastball
2,1,2,0,0,0,0,0,0,-1.709,0.743,2209.533811,1.598150423,-6.466266692,Slider
2,2,2,0,0,0,1,0,1,0.106,2.195,2452.478635,13.46789234,18.7947163,FourSeam Fastball
1,1,0,0,0,0,0,0,0,0.004,3.518,2069.696333,19.54536039,4.811594948,FourSeam Fastball
1,2,0,0,0,1,1,0,0,0.271,1.386,2063.335249,21.46380407,6.35321711,FourSeam Fastball
1,2,1,0,0,1,1,0,0,0.29,2.647,2200.126509,7.90979559,-4.49935104,Slider
1,2,2,0,0,0,1,0,1,-0.227,2.532,2000.100386,20.74124319,4.783114895,FourSeam Fastball
1,0,0,1,0,1,1,0,0,-0.734,2.865,1978.492353,18.73058302,5.441604123,FourSeam Fastball
1,0,1,1,0,0,0,0,0,-1.173,0.935,2173.402876,6.221609898,-3.341811433,Slider
1,1,1,1,0,0,0,0,0,-0.925,1.285,2154.046186,7.925947972,-4.421444431,Slider
1,2,1,1,0,0,0,0,0,1.99,1.502,2057.103926,16.0177706,12.75514124,TwoSeam Fastball
1,3,1,1,0,0,0,0,0,1.182,1.438,2092.467329,17.24641974,7.257090554,FourSeam Fastball
1,0,0,0,0,1,0,0,0,-0.273,1.822,2163.460005,17.16793234,6.839050278,FourSeam Fastball
1,0,1,0,0,0,0,0,0,2.246,2.529,2116.996138,17.81797773,14.22522734,TwoSeam Fastball
1,1,1,0,0,0,0,0,0,-0.429,1.316,2289.424116,8.538684674,-2.795079961,Slider
1,2,1,0,0,0,1,0,1,1.306,1.874,2179.362593,18.25127775,7.754734024,FourSeam Fastball
2,0,0,0,0,1,0,0,0,0.136,2.835,2233.472775,2.871555975,-6.080488741,Slider
1,0,0,0,0,0,0,0,0,-0.641,1.237,2314.820356,7.382265873,-2.218769804,Slider
2,0,1,0,0,1,1,1,0,0.083,3.352,2351.076535,15.80434387,18.66198581,FourSeam Fastball
